description
"['Jma', 'Restoring', 'Us', 'Leadership', 'Wireless', 'Technology', 'Critical', 'Transition', 'G', 'Makes', 'Worlds', 'Advanced', 'Softwarebased', 'G', 'Platform', 'Designed', 'Coded', 'Manufactured', 'Syracuse', 'Ny', 'Usowned', 'G', 'Factory', 'Country', 'Across', 'Global', 'Tech', 'Centers', 'Jma', 'Makes', 'G', 'Possible', 'Organizations', 'Critical', 'Connectivity', 'Demands', 'World', 'Jmas', 'Technology', 'Ushering', 'Era', 'Connectivity', 'Leading', 'Mobile', 'Carriers', 'Iconic', 'Stadiums', 'Major', 'Universities', 'Leading', 'Healthcare', 'Centers', 'Busiest', 'Transit', 'Centers', 'Us', 'Military', 'G', 'Another', 'G', 'Generational', 'Change', 'Way', 'World', 'Operates', 'Industrys', 'Fastest', 'Growing', 'Technology', 'Shape', 'Future', 'Sr', 'Analyst', 'Responsible', 'Analyzing', 'Managing', 'Configuration', 'Functional', 'Needs', 'Sap', 'Hana', 'System', 'Candidate', 'Play', 'Imperative', 'Accurate', 'Consistent', 'Controlled', 'Financial', 'Records', 'Candidate', 'Soughtout', 'Expert', 'Internally', 'Deep', 'Functional', 'Expertise', 'Understand', 'Problems', 'Drive', 'Sap', 'Optimizations', 'Financial', 'Accounting', 'Controlling', 'Fico', 'Modules', 'Effectively', 'Lead', 'Project', 'Manager', 'Complex', 'Sap', 'Fico', 'Modules', 'Successfully', 'Manage', 'Sap', 'Development', 'Design', 'Configuration', 'Functional', 'Testing', 'Data', 'Migration', 'User', 'Acceptance', 'Testing', 'Uat', 'Ultimately', 'Enduser', 'Training', 'Maintain', 'General', 'Ledger', 'Integrity', 'Sap', 'Erp', 'System', 'Accurate', 'Consistent', 'Application', 'Accounting', 'Policies', 'Design', 'Oversight', 'Ongoing', 'Limited', 'Financial', 'Reporting', 'Cash', 'Management', 'Accounts', 'Payable', 'Accounts', 'Receivable', 'Fixed', 'Asset', 'Accounting', 'Intercompany', 'Accounting', 'Project', 'System', 'Product', 'Costing', 'Management', 'Accounting', 'Challenge', 'Current', 'Ways', 'Drive', 'System', 'Efficiencies', 'Optimizations', 'Wherever', 'Possible', 'Meet', 'Demands', 'Crossfunctionally', 'Influence', 'Communicate', 'Clearly', 'Levels', 'Management', 'Sap', 'Teams', 'Needed', 'Identify', 'Investigate', 'Implement', 'Addon', 'Tools', 'Software', 'Sap', 'Needed', 'Create', 'Accurate', 'Detailed', 'Technical', 'Specifications', 'Sap', 'Module', 'Plus', 'Open', 'Tasks', 'Requested', 'Required', 'Bachelors', 'Degree', 'Information', 'Technology', 'Related', 'Discipline', 'Required', 'Sap', 'Modules', 'Analyst', 'Required', 'Demonstrated', 'Understanding', 'Financial', 'Manufacturing', 'Preferred', 'Production', 'Costing', 'Discrete', 'Repetitive', 'Processing', 'Develop', 'Frameworks', 'Solutions', 'Questions', 'Concepts', 'Independently', 'Fastpaced', 'Environment', 'Multiple', 'Changing', 'Priorities', 'Excellent', 'Organizational', 'Attention', 'Detail', 'Understanding', 'Sap', 'Reporting', 'Structure', 'Preferred', 'Litm', 'Us', 'Annual', 'Base', 'K', 'Includes', 'Base', 'Expected', 'Paid', 'Actual', 'Base', 'Based', 'Variety', 'Factors', 'Limited', 'Scope', 'Complexity', 'Relevant', 'Peer', 'Market', 'Data', 'Geographic', 'Jma', 'People', 'Deeply', 'Committed', 'Match', 'Jma', 'Immediate', 'Access', 'Everything', 'Need', 'Whether', 'Youre', 'Looking', 'Discounts', 'Financial', 'Legal', 'Andor', 'Childcare', 'Resources', 'Covered', 'Believe', 'Providing', 'Health', 'Wellness', 'Coverage', 'Along', 'Monetary', 'Rewards', 'Towards', 'Health', 'Goals', 'Addition', 'Numerous', 'Companyprovided', 'Personal', 'Protection', 'Additional', 'Cost', 'Jma', 'Dont', 'Accept', 'Differences', 'Embrace', 'Jma', 'Proud', 'Equal', 'Workplace', 'Discriminate', 'Based', 'Upon', 'Religion', 'Pregnancy', 'Childbirth', 'Related', 'Medical', 'Conditions', 'Orientation', 'Identity', 'Expression', 'Age', 'Status', 'Protected', 'Veteran', 'Status', 'Individual', 'Disability', 'Applicable', 'Legally', 'Protected', 'Characteristic']"
"['Tasked', 'Smooth', 'Daily', 'Operation', 'Global', 'Posttrade', 'Platform', 'Posttrade', 'Vital', 'Keeping', 'Hudson', 'River', 'Trading', 'Hrt', 'Forefront', 'Innovation', 'World', 'Algorithmic', 'Trading', 'Encompassing', 'Firms', 'Global', 'Funding', 'Clearing', 'Middle', 'Office', 'Product', 'Control', 'Teams', 'Posttrade', 'Helps', 'Optimize', 'Existing', 'Trading', 'Enable', 'Trading', 'Looking', 'Posttrade', 'Strategy', 'Analyst', 'Improve', 'Current', 'Building', 'Solutions', 'Seamlessly', 'Trade', 'Even', 'Wider', 'Asset', 'Classes', 'Exchanges', 'Products', 'Closely', 'Posttrade', 'Tech', 'Build', 'Infrastructure', 'Required', 'Trading', 'Opportunities', 'Optimize', 'Existing', 'Setup', 'Member', 'Posttrade', 'Hrt', 'Means', 'Tightknit', 'Highly', 'Productive', 'Looking', 'Someone', 'Loves', 'Utilizing', 'Technology', 'Automation', 'Tools', 'Wide', 'Scope', 'Operational', 'Excellent', 'Communication', 'Along', 'Cando', 'Attitude', 'Research', 'Deploy', 'Bestinclass', 'Standards', 'Trade', 'Lifecycle', 'Controls', 'Technologies', 'Develop', 'Scalable', 'Onboarding', 'Reduce', 'Gotomarket', 'Initiatives', 'Globally', 'Collaborate', 'Internal', 'Stakeholders', 'Implement', 'Global', 'Strategic', 'Trading', 'Opportunities', 'Maintain', 'Global', 'Valuation', 'Policy', 'Daily', 'Monthend', 'Mark', 'Reviews', 'Produce', 'Present', 'Valuation', 'Package', 'Valuation', 'Committee', 'Evaluate', 'Existing', 'Relationships', 'Systems', 'Identify', 'Opportunities', 'Improvement', 'Automation', 'Growth', 'Hrts', 'Posttrade', 'Functions', 'Collaborate', 'Development', 'Teams', 'Optimize', 'Posttrades', 'Cataloging', 'Ingestion', 'External', 'Data', 'Facilitate', 'Consolidated', 'Standardized', 'Sources', 'Uses', 'Reconciliation', 'Reporting', 'Analytics', 'Extensive', 'Trade', 'Lifecycle', 'Financial', 'Global', 'Trading', 'Landscape', 'Handson', 'Operational', 'Supporting', 'Otc', 'Trading', 'Ideal', 'Candidate', 'Mix', 'Buyside', 'Sellside', 'Global', 'Understanding', 'Prime', 'Brokers', 'Play', 'Multistrategy', 'Trading', 'Firm', 'Build', 'Strengthen', 'Existing', 'Relationships', 'Prime', 'Brokers', 'Facilitate', 'Platform', 'Needs', 'Act', 'Best', 'Interests', 'Hrt', 'Interact', 'Technical', 'Nontechnical', 'Stakeholders', 'Complex', 'Problems', 'Internal', 'Developers', 'Building', 'Trading', 'Systems', 'External', 'Vendors', 'Sellside', 'Excellent', 'Communication', 'Proven', 'Foster', 'Collaborative', 'Environment', 'Task', 'Small', 'Attitude', 'Annual', 'Base', 'Pay', 'Base', 'Bonus', 'May', 'Vary', 'Depending', 'Jobrelated', 'Signon', 'Discretionary', 'Performance', 'Bonus', 'May', 'Provided', 'Part', 'Total', 'Package', 'Addition', 'Companypaid', 'Medical', 'Andor', 'Benefitsidb', 'Culture', 'Hudson', 'River', 'Trading', 'Hrt', 'Brings', 'Scientific', 'Approach', 'Trading', 'Financial', 'Products', 'Built', 'One', 'Worlds', 'Sophisticated', 'Computing', 'Environments', 'Research', 'Development', 'Researchers', 'Forefront', 'Innovation', 'World', 'Algorithmic', 'Trading', 'Hrt', 'Welcome', 'Variety', 'Expertise', 'Mathematics', 'Computer', 'Science', 'Physics', 'Engineering', 'Media', 'Tech', 'Community', 'Selfstarters', 'Motivated', 'Excitement', 'Cutting', 'Edge', 'Automation', 'Every', 'Part', 'Organizationfrom', 'Trading', 'Operations', 'Recruiting', 'Beyond', 'Value', 'Openness', 'Transparency', 'Celebrate', 'Great', 'Ideas', 'Hrt', 'Veterans', 'Hires', 'Alike', 'Hrt', 'Friends', 'Colleagues', 'Whether', 'Sharing', 'Meal', 'Playing', 'Latest', 'Board', 'Game', 'Writing', 'Elegant', 'Code', 'Embrace', 'Culture', 'Togetherness', 'Extends', 'Far', 'Beyond', 'Walls', 'Office', 'Feel', 'Like', 'Belong', 'Hrt', 'Goal', 'Find', 'Best', 'People', 'Bring', 'Together', 'Great', 'Place', 'Everyone', 'Valued', 'Hrt', 'Proud', 'Diverse', 'Staff', 'Offices', 'Globe', 'Varied', 'Unique', 'Perspectives', 'Hrt', 'Equal', 'Whoever', 'Wed', 'Love', 'Know']"
"['Edge', 'Access', 'Security', 'Responsible', 'Building', 'Platform', 'Technology', 'Solutions', 'Allow', 'Employees', 'Effectively', 'Securely', 'Irrespective', 'Part', 'Larger', 'Platform', 'Security', 'Group', 'Responsible', 'Building', 'Foundational', 'Tools', 'Technologies', 'Enable', 'Bloomberg', 'Deliver', 'Products', 'Services', 'Securely', 'Core', 'Focus', 'Areas', 'Group', 'Data', 'Encryption', 'Secrecy', 'Strong', 'Authentication', 'Frameworks', 'Next', 'Generation', 'Resource', 'Access', 'Hybrid', 'Environment', 'Security', 'Detection', 'Analytics', 'Big', 'Data', 'Technologies', 'Todays', 'World', 'Ubiquitous', 'Access', 'Corporate', 'Resources', 'Services', 'Data', 'Longer', 'Nice', 'Huge', 'Shift', 'Towards', 'Hybrid', 'Remote', 'Trends', 'Last', 'Couple', 'Several', 'Challenges', 'Related', 'Security', 'Compliance', 'Performance', 'Overall', 'User', 'Emerged', 'Forefront', 'Solving', 'Challenges', 'Researching', 'Best', 'Class', 'Approaches', 'Implementing', 'Cohesive', 'Solutions', 'Modern', 'Security', 'Paradigms', 'Solutions', 'Used', 'Tens', 'Thousands', 'Users', 'Daily', 'Critical', 'Productivity', 'Building', 'Capabilities', 'Edge', 'Network', 'Many', 'Interesting', 'Challenges', 'Yet', 'Solved', 'Around', 'Web', 'Technologies', 'Network', 'Application', 'Security', 'Access', 'Control', 'User', 'Workflow', 'Open', 'Source', 'First', 'Favoring', 'Open', 'Standards', 'Possible', 'Building', 'Open', 'Source', 'Technology', 'Available', 'Products', 'Built', 'Variety', 'Frameworks', 'Programming', 'Languages', 'Technology', 'Stacks', 'Many', 'Members', 'Active', 'Open', 'Source', 'Contributors', 'Looking', 'Give', 'Back', 'Communities', 'Wherever', 'Possible', 'Well', 'Trust', 'Design', 'Implement', 'Product', 'Capabilities', 'Features', 'Tools', 'Following', 'Software', 'Development', 'Best', 'Practices', 'Members', 'Engineering', 'Teams', 'Design', 'Scalable', 'Robust', 'Systems', 'Proactively', 'Recommend', 'Contribute', 'Improvements', 'Platform', 'Variety', 'Technologies', 'Develop', 'Innovative', 'Solutions', 'Youll', 'Need', 'Objectoriented', 'Programming', 'Language', 'Proficiency', 'Python', 'Go', 'C', 'Degree', 'Computer', 'Science', 'Engineering', 'Similar', 'Field', 'Study', 'Equivalent', 'Architecting', 'Developing', 'Troubleshooting', 'Web', 'Technologies', 'Good', 'Understanding', 'Security', 'Protocols', 'Https', 'Tls', 'Saml', 'Openid', 'Connect', 'Basic', 'Networking', 'Concepts', 'Standard', 'Methodologies', 'Common', 'Building', 'Blocks', 'Edge', 'Infrastructure', 'Reverse', 'Proxies', 'Load', 'Balancers', 'Vpn', 'Firewalls', 'Professional', 'Automated', 'Testing', 'Cicd', 'Sdlc', 'Phases', 'Good', 'Communication', 'Collaborate', 'Across', 'Teams', 'Manage', 'Competing', 'Goals', 'Changing', 'Priorities', 'Fastpaced', 'Environment', 'Wed', 'Love', 'See', 'Building', 'Maintaining', 'Critical', 'Distributed', 'Systems', 'Sound', 'Security', 'Concepts', 'Current', 'Trends', 'Zero', 'Trust', 'Security', 'Model', 'Dlp', 'Past', 'Webapplication', 'Proxy', 'Infrastructure', 'Envoy', 'Nginx', 'Azure', 'Application', 'Proxy', 'Google', 'Iap', 'Workflow', 'Management', 'Orchestration', 'Tools', 'Apache', 'Airflow', 'Celery', 'Contributions', 'Open', 'Source', 'Bloomberg', 'Equal', 'Value', 'Discriminate', 'Basis', 'Age', 'Ancestry', 'Identity', 'Expression', 'Genetic', 'Predisposition', 'Carrier', 'Status', 'Marital', 'Status', 'Ethnic', 'Religion', 'Belief', 'Sex', 'Orientation', 'Reproductive', 'Health', 'Decisions', 'Parental', 'Caring', 'Status', 'Physical', 'Mental', 'Disability', 'Pregnancy', 'Parental', 'Leave', 'Protected', 'Veteran', 'Status', 'Status', 'Victim', 'Domestic', 'Violence', 'Classification', 'Protected', 'Applicable', 'Law', 'Bloomberg', 'Provides', 'Reasonable', 'Adjustmentaccommodation', 'Individuals', 'Disabilities', 'Tell', 'Us', 'Reasonable', 'Adjustmentaccommodation', 'Examples', 'Reasonable', 'Adjustmentaccommodation', 'Limited', 'Making', 'Change', 'Application', 'Process', 'Procedures', 'Providing', 'Documents', 'Alternate', 'Format', 'Sign', 'Language', 'Interpreter', 'Specialized', 'Equipment', 'Would', 'Prefer', 'Discuss', 'Confidentially', 'Amerrecruitbloombergnet', 'Americas', 'Emearecruitbloombergnet', 'Europe', 'Middle', 'East', 'Africa', 'Apacrecruitbloombergnet', 'Asiapacific', 'Based', 'Region', 'Submitting', 'Application', 'Usd', 'Annually', 'Bonus', 'Referenced', 'Based', 'Companys', 'Good', 'Faith', 'Belief', 'Actual', 'May', 'Vary', 'Based', 'Factors', 'Geographic', 'Market', 'Conditions', 'Educationtraining', 'One', 'Generous', 'Plans', 'Available', 'Total', 'Rewards', 'May', 'Merit', 'Increases', 'Incentive', 'Exempt', 'Roles', 'Paid', 'Paid', 'Medical', 'Dental', 'Vision', 'Short', 'Long', 'Term', 'Disability', 'K', 'Match', 'Life', 'Insurance', 'Various', 'Wellness', 'Programs', 'Among', 'Others', 'Contingent', 'Workerscontractors', 'Interns']"
"['Managed', 'Systems', 'Integration', 'Engineering', 'Msie', 'Group', 'Responsible', 'Provisioning', 'Configuring', 'Maintaining', 'Majority', 'Bloombergs', 'Production', 'Fleet', 'Throughout', 'Lifecycle', 'Group', 'Uses', 'Infrastructureascode', 'Approach', 'Conjunction', 'Opensource', 'Tools', 'Scalable', 'Reliable', 'Environment', 'Operate', 'Msie', 'Systems', 'Internals', 'Responsible', 'Kernelspace', 'Performance', 'Configuration', 'Standards', 'Developing', 'Tooling', 'Networking', 'Stack', 'Functionality', 'Providing', 'Engineering', 'Leadership', 'Best', 'Optimize', 'Interaction', 'Applications', 'Os', 'Interfaces', 'Acts', 'Bridge', 'Application', 'Development', 'Teams', 'Lowerlevel', 'Components', 'Os', 'Assisting', 'Application', 'Performance', 'Profiling', 'Benchmarking', 'Certifying', 'Productionreadiness', 'Os', 'Releases', 'Patches', 'Advising', 'Best', 'Consume', 'System', 'Resources', 'Whats', 'Youll', 'Modern', 'Opensource', 'Tooling', 'Maintaining', 'Critical', 'Systems', 'Hosting', 'Wide', 'Array', 'Applications', 'Bloomberg', 'Product', 'Regularly', 'Collaborate', 'Os', 'Serviceowning', 'Teams', 'Maintain', 'Stability', 'Performance', 'Operating', 'Systems', 'Servers', 'Well', 'Depend', 'Advise', 'Design', 'Architecture', 'Utilization', 'Enterpriseclass', 'Operating', 'Systems', 'Particular', 'Focus', 'Linux', 'Developing', 'Performance', 'Tooling', 'Testing', 'Latest', 'Kernels', 'Features', 'Also', 'Contribute', 'Back', 'Opensource', 'Community', 'Exciting', 'Explore', 'Us', 'Well', 'Expect', 'Focus', 'Improving', 'Bloombergs', 'Kernel', 'Regressiontesting', 'Framework', 'Developing', 'Tooling', 'Bccebpfbpftrace', 'Contribute', 'Cicd', 'Frameworks', 'Os', 'Certification', 'Push', 'Linux', 'Kernel', 'Enhancement', 'Requests', 'Upstream', 'Troubleshoot', 'Kernelspace', 'Network', 'Performance', 'Issues', 'Lockstep', 'Application', 'Teams', 'Write', 'Tooling', 'Improve', 'Telemetry', 'Close', 'Gaps', 'Highperformance', 'Applications', 'Function', 'Relative', 'System', 'Resources', 'Available', 'Documentation', 'Efforts', 'Educate', 'Peers', 'Youll', 'Need', 'Software', 'Engineer', 'Deep', 'Understanding', 'Linux', 'Kernel', 'Virtual', 'Memory', 'Vfs', 'Ipc', 'Network', 'Process', 'Scheduling', 'Subsystems', 'Degree', 'Computer', 'Science', 'Engineering', 'Mathematics', 'Similar', 'Field', 'Study', 'Equivalent', 'Deep', 'Understanding', 'Linux', 'Kernel', 'Virtual', 'Memory', 'Vfs', 'Ipc', 'Network', 'Process', 'Scheduling', 'Subsystems', 'Demonstrated', 'Performance', 'Tuning', 'Tradeoffs', 'Low', 'Latency', 'Throughput', 'Hardware', 'Biosrelated', 'Tuning', 'Proper', 'Numa', 'Create', 'Robust', 'Testing', 'Certification', 'Comprehensively', 'Evaluate', 'Impact', 'Hardware', 'Changes', 'Tunables', 'System', 'Software', 'Updates', 'Bloomberg', 'Application', 'Stack', 'Proficiency', 'Reading', 'Debugging', 'C', 'Source', 'Code', 'Solve', 'Kernelspace', 'Issues', 'Eagerness', 'Group', 'Share', 'Contribute', 'Goals', 'Would', 'Love', 'See', 'Formalized', 'Performance', 'Analysis', 'Methodologies', 'Use', 'Method', 'Complex', 'Problems', 'Programming', 'Python', 'Ruby', 'Familiarity', 'One', 'Following', 'Technologies', 'Preferred', 'Chef', 'Saltstack', 'Jenkins', 'Ansible', 'Bloomberg', 'Equal', 'Value', 'Discriminate', 'Basis', 'Age', 'Ancestry', 'Identity', 'Expression', 'Genetic', 'Predisposition', 'Carrier', 'Status', 'Marital', 'Status', 'Ethnic', 'Religion', 'Belief', 'Sex', 'Orientation', 'Reproductive', 'Health', 'Decisions', 'Parental', 'Caring', 'Status', 'Physical', 'Mental', 'Disability', 'Pregnancy', 'Maternityparental', 'Leave', 'Protected', 'Veteran', 'Status', 'Status', 'Victim', 'Domestic', 'Violence', 'Classification', 'Protected', 'Applicable', 'Law', 'Bloomberg', 'Provides', 'Reasonable', 'Adjustmentaccommodation', 'Individuals', 'Disabilities', 'Tell', 'Us', 'Reasonable', 'Adjustmentaccommodation', 'Examples', 'Reasonable', 'Adjustmentaccommodation', 'Limited', 'Making', 'Change', 'Application', 'Process', 'Procedures', 'Providing', 'Documents', 'Alternate', 'Format', 'Sign', 'Language', 'Interpreter', 'Specialized', 'Equipment', 'Would', 'Prefer', 'Discuss', 'Confidentially', 'Amerrecruitbloombergnet', 'Americas', 'Emearecruitbloombergnet', 'Europe', 'Middle', 'East', 'Africa', 'Apacrecruitbloombergnet', 'Asiapacific', 'Based', 'Region', 'Submitting', 'Application', 'Usd', 'Annually', 'Bonus', 'Referenced', 'Based', 'Companys', 'Good', 'Faith', 'Belief', 'Actual', 'May', 'Vary', 'Based', 'Factors', 'Geographic', 'Market', 'Conditions', 'Educationtraining', 'One', 'Generous', 'Plans', 'Available', 'Total', 'Rewards', 'May', 'Merit', 'Increases', 'Incentive', 'Exempt', 'Roles', 'Paid', 'Paid', 'Medical', 'Dental', 'Vision', 'Short', 'Long', 'Term', 'Disability', 'K', 'Match', 'Life', 'Insurance', 'Various', 'Wellness', 'Programs', 'Among', 'Others', 'Contingent', 'Workerscontractors', 'Interns']"
"['Information', 'Divisionunit', 'Bus', 'Technology', 'Hours', 'Various', 'Computer', 'Associate', 'Software', 'Oa', 'Twu', 'Rep', 'Selected', 'Candidate', 'Limited', 'Managing', 'Performing', 'Updates', 'Upgrades', 'Service', 'Packs', 'Patches', 'Critical', 'Systems', 'Limiting', 'Downtime', 'Global', 'User', 'Community', 'Managing', 'Maintaining', 'Ms', 'Sql', 'Databases', 'Ensuring', 'Backups', 'Configured', 'Properly', 'Recoverable', 'Desired', 'Point', 'Performing', 'System', 'Refreshes', 'Production', 'Test', 'Rd', 'Environments', 'Well', 'Maintaining', 'Documenting', 'System', 'Configurations', 'Server', 'Operating', 'System', 'Leveraging', 'Best', 'Build', 'Practices', 'Backup', 'Procedures', 'Troubleshooting', 'Guides', 'Keep', 'Infrastructure', 'Drawings', 'Current', 'Selected', 'Candidate', 'Also', 'Responsible', 'Serving', 'Technical', 'Subject', 'Matter', 'Expert', 'Linux', 'Servers', 'Systems', 'Managing', 'Existing', 'Installing', 'Linux', 'Servers', 'Requested', 'Maintaining', 'Os', 'Patching', 'Windows', 'Linux', 'Systems', 'Automate', 'System', 'Monitoring', 'Maintenance', 'Tasks', 'Documenting', 'Updates', 'Change', 'Management', 'System', 'Maintaining', 'Documenting', 'Production', 'System', 'Backup', 'Recovery', 'Procedures', 'Part', 'Disaster', 'Recovery', 'Plan', 'Education', 'Computer', 'Associate', 'Iiii', 'Software', 'Bachelors', 'Degree', 'Accredited', 'College', 'University', 'Supplemented', 'Semester', 'Credits', 'Computer', 'Science', 'Related', 'Computer', 'Field', 'One', 'Satisfactory', 'Fulltime', 'Computer', 'Software', 'Computer', 'Systems', 'Development', 'Analysis', 'Applications', 'Programming', 'Database', 'Administration', 'Maintenance', 'Systems', 'Programming', 'Data', 'Communications', 'Mainframe', 'Development', 'Mobile', 'Development', 'Andor', 'Web', 'Development', 'Design', 'Fouryear', 'High', 'School', 'Diploma', 'Educational', 'Equivalent', 'Five', 'Satisfactory', 'Fulltime', 'Computer', 'Software', 'Described', 'Education', 'Andor', 'Equivalent', 'College', 'Education', 'May', 'Substituted', 'Two', 'Required', 'Basis', 'Semester', 'Credits', 'Accredited', 'College', 'University', 'Equated', 'One', 'Addition', 'Semester', 'Credits', 'Accredited', 'College', 'University', 'Graduate', 'School', 'Computer', 'Science', 'Related', 'Field', 'Certificate', 'Least', 'Hours', 'Computer', 'Programming', 'Accredited', 'Technical', 'School', 'Post', 'High', 'School', 'May', 'Substituted', 'One', 'However', 'Least', 'Fouryear', 'High', 'School', 'Diploma', 'Educational', 'Equivalent', 'Least', 'One', 'Satisfactory', 'Fulltime', 'Described', 'Desired', 'Proficiency', 'Microsoft', 'Sql', 'Server', 'Deployment', 'Maintenance', 'Tasks', 'Backup', 'Methodologies', 'Production', 'Environment', 'Microsoft', 'Server', 'R', 'Microsoft', 'Iis', 'Active', 'Directory', 'Microsoft', 'Dhcp', 'Dns', 'Services', 'Familiar', 'Terminology', 'Comfortable', 'Environment', 'Utilizing', 'Storage', 'Area', 'Network', 'San', 'Analyze', 'Resolve', 'Problems', 'Quickly', 'Involving', 'Interaction', 'Applications', 'Os', 'Storage', 'Software', 'Developers', 'Qa', 'Vendors', 'Production', 'Applications', 'Servers', 'Networks', 'Responding', 'Incidents', 'Restoring', 'Service', 'Quickly', 'Possible', 'Investigating', 'Root', 'Causes', 'Outages', 'Maintaining', 'Incident', 'Logs', 'Minimum', 'Planning', 'Implementing', 'Supporting', 'Enterprise', 'Class', 'Software', 'Deployments', 'Preferably', 'Financial', 'Applications', 'Able', 'Manage', 'System', 'Storage', 'Capacity', 'Planning', 'Members', 'Provision', 'Needed', 'Strong', 'Administration', 'Rhel', 'Based', 'Linux', 'Distribution', 'Centos', 'Familiarity', 'Linux', 'Secure', 'Configuration', 'Management', 'Options', 'Familiarity', 'Mac', 'Computers', 'Running', 'Apples', 'Server', 'Os', 'Installing', 'Software', 'Os', 'Updates', 'Familiarity', 'Microsoft', 'Powershell', 'Microsoft', 'System', 'Scripting', 'Vmware', 'Esx', 'Clustering', 'Resource', 'Pools', 'Memory', 'Cpu', 'Management', 'Vmotion', 'Networking', 'Vm', 'Deployment', 'Systems', 'Network', 'Security', 'Principles', 'General', 'Systems', 'Administration', 'Best', 'Practices', 'Itil', 'Methodologies', 'Able', 'Fast', 'Paced', 'Dynamic', 'Environment', 'Effectively', 'Communicate', 'Employees', 'Levels', 'External', 'Contacts', 'Conveying', 'Positive', 'Serviceoriented', 'Attitude', 'Repair', 'Replace', 'Hardware', 'Retire', 'End', 'Life', 'Equipment', 'Strong', 'Written', 'Verbal', 'Communication', 'Certification', 'Windows', 'Sql', 'Disciplines', 'Information', 'Pursuant', 'State', 'Public', 'Officers', 'Law', 'Mta', 'Code', 'Ethics', 'Employees', 'Hold', 'Policymaking', 'File', 'Annual', 'Statement', 'Financial', 'Disclosure', 'Fds', 'Nys', 'Commission', 'Ethics', 'Lobbying', 'Government', 'Commission']"
